id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link
7348,7/19/15,,NA,United States,US,California,193365,Moreno Valley,5.33395,Natural slope,33.9805,-117.2564,"(33.980499999999999, -117.2564)",Landslide,Debris flow,Medium,Downpour,,0,0,NBC,http://www.nbclosangeles.com/on-air/as-seen-on/Storm-Triggers-Flooding-Mudflow_Los-Angeles-317443631.html
7368,8/9/15,,NA,United States,US,Arizona,1443,LeChee,43.57781,Natural slope,36.7014,-111.886,"(36.7014, -111.886)",Landslide,Debris flow,Medium,Downpour,,0,0,St George News,http://www.stgeorgeutah.com/news/archive/2015/08/09/ccj-89-a-slide-detour/
7399,4/13/07,,NA,United States,US,Pennsylvania,3165,Homestead,3.7449,Unknown,40.4267,-79.9468,"(40.426699999999997, -79.946799999999996)",Landslide,Landslide,Medium,Unknown,,0,0,WTAE,https://web.archive.org/web/20080423132842/http://www.thepittsburghchannel.com/news/11846833/detail.html
7402,1/29/16,,SA,Colombia,CO,Huila,8044,Rivera,20.31227,Above road,2.7664,-75.074,"(2.7664, -75.073999999999998)",Landslide,Landslide,Small,Rain,,0,0,El Tiempo,http://www.eltiempo.com/archivo/documento/CMS-12482881
7403,4/29/11,12:00,SA,Ecuador,EC,Pichincha,1399814,Quito,4.25486,Above road,-0.2633,-78.5061,"(-0.26329999999999998, -78.506100000000004)",Landslide,Landslide,Medium,Rain,,1,0,El Comercio,http://www.elcomercio.com/actualidad/quito/caos-deslave-simon-bolivar.html
7407,8/2/15,13:50,NA,United States,US,Utah,7979,Mapleton,21.52246,Above road,39.9963,-111.3962,"(39.996299999999998, -111.39619999999999)",Landslide,Mudslide,Small,Downpour,,0,0,Daily Herald,http://www.heraldextra.com/news/local/south/rock-slide-blocking-traffic-in-spanish-fork-canyon/article_5b5184c0-37d3-5ce0-9dc0-28c0a4271f85.html
7412,6/6/15,,NA,Guatemala,GT,Guatemala,28492,Fraijanes,6.19218,Above road,14.4236,-90.4792,"(14.4236, -90.479200000000006)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.conred.gob.gt/www/index.php?option=com_content&view=article&id=5377:boletin-informativo-no-3943-aproximadamente-8-mil-personas-afectadas-por-lluvias-del-sabado&catid=37:informativos&Itemid=1010
7413,9/27/15,,NA,Guatemala,GT,Chimaltenango,16494,Patzicía,5.52205,Above road,14.6614,-90.9681,"(14.6614, -90.968100000000007)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_detail/conred-boletin-informativo-no-4038-lluvias-del-domingo-generaron-22-incidentes-en-6-departamentos
7414,9/27/15,,NA,Guatemala,GT,Guatemala,473080,Mixco,1.87009,Above road,14.6167,-90.6097,"(14.6167, -90.609700000000004)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_detail/conred-boletin-informativo-no-4038-lluvias-del-domingo-generaron-22-incidentes-en-6-departamentos
7415,9/27/15,,NA,Guatemala,GT,Guatemala,141455,Petapa,4.20726,Above road,14.5337,-90.5289,"(14.5337, -90.528899999999993)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_detail/conred-boletin-informativo-no-4038-lluvias-del-domingo-generaron-22-incidentes-en-6-departamentos
7416,9/27/15,,NA,Guatemala,GT,Sololá,3588,San Antonio Palopó,3.18658,Above road,14.7038,-91.0873,"(14.703799999999999, -91.087299999999999)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_detail/conred-boletin-informativo-no-4038-lluvias-del-domingo-generaron-22-incidentes-en-6-departamentos
7417,9/27/15,,NA,Guatemala,GT,Sololá,2605,San Andrés Semetabaj,0.6704,Above road,14.744,-91.1344,"(14.744, -91.134399999999999)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_detail/conred-boletin-informativo-no-4038-lluvias-del-domingo-generaron-22-incidentes-en-6-departamentos
7418,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,3.80312,Urban area,14.6317,-90.4792,"(14.6317, -90.479200000000006)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_detail/conred-boletin-informativo-no-4038-lluvias-del-domingo-generaron-22-incidentes-en-6-departamentos
7419,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,1.6829,Urban area,14.6297,-90.5025,"(14.6297, -90.502499999999998)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_download/17080
7420,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,2.08425,Urban area,14.6219,-90.5119,"(14.6219, -90.511899999999997)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_download/17080
7421,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,3.25675,Unknown,14.6277,-90.4862,"(14.627700000000001, -90.486199999999997)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_download/17080
7422,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,3.49341,Unknown,14.6268,-90.4842,"(14.626799999999999, -90.484200000000001)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_download/17080
7423,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,1.83863,Urban area,14.6217,-90.4956,"(14.621700000000001, -90.495599999999996)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_download/17080
7424,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,1.57381,Urban area,14.6281,-90.5065,"(14.6281, -90.506500000000003)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_download/17080
7425,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,1.70147,Urban area,14.6429,-90.5352,"(14.642899999999999, -90.535200000000003)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_download/17080
7426,9/27/15,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,3.00314,Unknown,14.617,-90.4997,"(14.617000000000001, -90.499700000000004)",Landslide,Landslide,Medium,Rain,,0,0,CONRED,http://www.redhum.org/documento_download/17080
7427,9/27/15,,NA,Guatemala,GT,Quiché,79759,Chichicastenango,2.27725,Unknown,14.9233,-91.1352,"(14.923299999999999, -91.135199999999998)",Landslide,Landslide,Medium,Rain,,1,2,CONRED,http://www.redhum.org/documento_download/17080
7428,7/11/15,Morning,NA,Guatemala,GT,Guatemala,97172,Chinautla,2.36376,Urban area,14.689,-90.4902,"(14.689, -90.490200000000002)",Landslide,Landslide,Medium,Rain,,0,0,Floodlist,http://floodlist.com/america/350-evacuated-after-heavy-rain-causes-landslide-in-guatemala
7429,11/23/15,,NA,Guatemala,GT,Guatemala,97172,Chinautla,2.66358,Unknown,14.6881,-90.486,"(14.6881, -90.486000000000004)",Landslide,Landslide,Medium,Rain,,6,0,Avance Mundial,http://www.avancemundial.com/actualidad/nuevo-deslizamiento-en-guatemala-deja-seis-heridos/
7430,10/7/15,,NA,Mexico,MX,Tabasco,1042,Libertad,4.8168,Unknown,17.3768,-92.7439,"(17.376799999999999, -92.743899999999996)",Landslide,Landslide,Medium,Rain,,0,0,Tabasco Hoy,http://www.tabascohoy.com/2/notas/273505/dejan-lluvias-deslizamientos-e-inundaciones-en-la-sierra
7431,10/7/15,,NA,Mexico,MX,Tabasco,2500,Huapinol,2.15703,Unknown,17.91,-92.8956,"(17.91, -92.895600000000002)",Landslide,Landslide,Medium,Rain,,0,0,Tabasco Hoy,http://www.tabascohoy.com/2/notas/273505/dejan-lluvias-deslizamientos-e-inundaciones-en-la-sierra
7432,9/23/15,,NA,Guatemala,GT,Sacatepéquez,3214,Santa Catarina Barahona,1.452,Unknown,14.5558,-90.7998,"(14.5558, -90.799800000000005)",Landslide,Landslide,Medium,Continuous rain,,0,0,Prensa Libre,http://www.prensalibre.com/guatemala/comunitario/constante-lluvia-provoca-primeras-desastres-en-la-provincia
7433,10/15/15,,NA,Guatemala,GT,Alta Verapaz,4671,Cahabón,5.14479,Unknown,15.5779,-89.7321,"(15.5779, -89.732100000000003)",Landslide,Landslide,Medium,Rain,,0,1,El Periodico,http://elperiodico.com.gt/2015/10/20/pais/para-insivumeh-lluvia-es-fuerte-pero-diferente-a-la-del-mitch/
7434,5/4/15,13:32,NA,Guatemala,GT,Escuintla,11121,Nueva Concepción,8.25465,Above road,14.2202,-91.2264,"(14.2202, -91.226399999999998)",Landslide,Landslide,Medium,Unknown,,0,0,Prensa Libre,http://www.prensalibre.com/guatemala/escuintla/deslizamiento-afecto-servicio-de-energia-electrica
7435,11/24/15,,NA,Guatemala,GT,Guatemala,122194,Villa Canales,0.65744,Retaining wall,14.4758,-90.5312,"(14.4758, -90.531199999999998)",Landslide,Landslide,Small,Rain,,0,0,Prensa Libre,http://www.prensalibre.com/guatemala/comunitario/madre-alcanzo-a-empujar-a-su-hija-para-salvarla-de-deslizamiento
7436,9/6/15,Afternoon,NA,Guatemala,GT,Sololá,2605,San Andrés Semetabaj,0.75685,Above road,14.7568,-91.1338,"(14.7568, -91.133799999999994)",Landslide,Debris flow,Medium,Rain,,0,0,Diario de Centro America,http://www.dca.gob.gt/index.php/nacional/item/34836-reportan-derrumbe-en-solol%C3%A1
7437,11/24/15,10:00,NA,Belize,BZ,Cayo,13381,Belmopan,9.71758,Above road,17.2183,-88.8519,"(17.218299999999999, -88.851900000000001)",Landslide,Rockfall,Small,Mining digging,,0,0,Plus TV,http://www.plustvbelize.com/landslide-in-arizona-village-blocks-road-for-hours/
7438,7/18/15,,NA,El Salvador,SV,Santa Ana,10095,Ciudad Arce,1.1581,Above road,13.8464,-89.4502,"(13.846399999999999, -89.450199999999995)",Landslide,Landslide,Small,Rain,,0,0,La Prensa,http://www.laprensagrafica.com/2015/07/18/lluvias-causan-derrumbe-en-carretera-a-santa-ana
7439,10/6/15,,NA,Guatemala,GT,Quetzaltenango,45654,Coatepeque,1.81216,Above road,14.7159,-91.8708,"(14.7159, -91.870800000000003)",Landslide,Landslide,Small,Rain,,0,0,Canal Antigua,https://canalantigua.tv/derrumbe-en-coatepeque/
7440,11/3/15,1:00,NA,El Salvador,SV,La Libertad,124694,Santa Tecla,4.67722,Unknown,13.7178,-89.2685,"(13.7178, -89.268500000000003)",Landslide,Mudslide,Medium,Rain,,0,0,El Salvador Noticias,http://www.elsalvadornoticias.net/2015/11/03/deslave-en-colonia-escalon-por-desborde-quebrada-las-lajas/
7441,11/4/15,,NA,El Salvador,SV,La Libertad,124694,Santa Tecla,9.87553,Retaining wall,13.7147,-89.3625,"(13.714700000000001, -89.362499999999997)",Landslide,Other,Small,Rain,,1,0,Tele El Salvador,http://www.teleelsalvador.com/noticias/deslaves-en-colonia-escalon-dejan-carros-danados-y-calles-cerradas/
7442,10/19/15,,NA,El Salvador,SV,Sonsonate,9936,Juayúa,0.49346,Unknown,13.8457,-89.7445,"(13.845700000000001, -89.744500000000002)",Landslide,Landslide,Medium,Downpour,,1,0,El Heraldo,http://www.elheraldo.hn/mundo/892045-217/cuatro-muertos-por-persistentes-lluvias-en-el-salvador
7443,6/9/15,,NA,Honduras,HN,El Paraíso,1160,,1.90052,Above road,13.9616,-86.563,"(13.961600000000001, -86.563000000000002)",Landslide,Landslide,Medium,Unknown,,0,0,La Tribuna,http://www.latribuna.hn/2015/06/09/lluvias-dejan-escuelas-danadas-y-deslaves-en-tegucigalpa/
7444,10/29/15,,NA,Costa Rica,CR,San José,26047,San Juan,0.72957,Above road,9.9574,-84.0879,"(9.9573999999999998, -84.087900000000005)",Landslide,Landslide,Medium,Rain,,0,0,La Nacion,http://www.nacion.com/nacional/transportes/Deslizamiento-Tibas-afecta-servicio-Heredia_0_1521048003.html
7445,9/17/15,,NA,Mexico,MX,Veracruz,1005,Cruz Verde,2.478,Deforested slope,19.1331,-97.1317,"(19.133099999999999, -97.131699999999995)",Landslide,Landslide,Medium,Rain,,0,6,El Diario,http://www.eldiariony.com/2015/09/17/deslizamiento-de-cerro-en-veracruz-deja-seis-muertos/
7446,9/28/15,,NA,Honduras,HN,Francisco Morazán ,1438,El Lolo,1.85897,Urban area,14.1105,-87.2507,"(14.1105, -87.250699999999995)",Landslide,Landslide,Medium,Rain,,0,0,Floodlist,http://floodlist.com/america/honduras-floods-homes-schools-damaged
7447,9/28/15,,NA,Honduras,HN,Francisco Morazán ,850848,Tegucigalpa,3.25281,Retaining wall,14.0651,-87.182,"(14.065099999999999, -87.182000000000002)",Landslide,Other,Small,Downpour,,0,0,Floodlist,http://floodlist.com/america/honduras-floods-homes-schools-damaged
7448,6/11/15,,NA,Honduras,HN,Choluteca,1164,Duyure,11.67237,Above road,13.5807,-86.9101,"(13.5807, -86.9101)",Landslide,Landslide,Medium,Rain,,0,0,El Heraldo,http://www.elheraldo.hn/regionales/848812-218/incomunicados-vecinos-del-municipio-de-morolica
7449,12/15/15,,NA,Honduras,HN,Choluteca,1199,Corpus,0.36987,Mine construction,13.2861,-87.0329,"(13.286099999999999, -87.032899999999998)",Landslide,Rockfall,Small,Rain,,0,1,La Prensa,http://www.laprensa.hn/sucesos/911394-410/minero-muere-soterrado-en-el-corpus-choluteca
7450,9/7/15,,NA,Panama,PA,Colón,0,Nueva Providencia,0.18619,Unknown,9.2619,-79.8164,"(9.2619000000000007, -79.816400000000002)",Landslide,Landslide,Medium,Downpour,,0,0,Panamá América,http://www.panamaamerica.com.pa/provincias/un-colegio-y-20-casas-afectadas-por-las-lluvias-en-colon-991260
7451,7/2/15,,NA,Panama,PA,Colón,1146,María Chiquita,2.28589,Mine construction,9.4405,-79.7754,"(9.4405000000000001, -79.775400000000005)",Landslide,Other,Medium,Construction,,0,1,El Siglo,http://elsiglo.com/panama/alud-tierra-obrero-colon-muere/23876592
7452,11/16/15,,NA,Panama,PA,Colón,29607,Cativá,0.63948,Unknown,9.3626,-79.8221,"(9.3626000000000005, -79.822100000000006)",Landslide,Landslide,Medium,Rain,,0,0,dia a dia,http://www.diaadia.com.pa/el-pa%C3%ADs/deslizamiento-de-tierra-afecta-residencia-en-col%C3%B3n-282751
7453,6/5/15,Afternoon,NA,Panama,PA,Panamá,0,Las Margaritas,0.48725,Above road,9.1805,-79.0896,"(9.1805000000000003, -79.089600000000004)",Landslide,Landslide,Medium,Downpour,,0,0,La Estrella de Panama,http://laestrella.com.pa/panama/nacional/deslizamiento-tierra-bayano-inundaciones-colon/23870997/foto/136658
7454,10/16/15,18:00,NA,Honduras,HN,Comayagua,1389,El Sauce,7.28575,Above road,14.4837,-87.7152,"(14.483700000000001, -87.715199999999996)",Landslide,Rockfall,Medium,Rain,,0,0,NTN24,http://www.ntn24.com/video/lluvias-en-honduras-73259
7455,10/29/15,,NA,Honduras,HN,Comayagua,4673,La Libertad,17.28613,Unknown,14.9064,-87.593,"(14.9064, -87.593000000000004)",Landslide,Landslide,Medium,Continuous rain,,0,1,HRN,http://www.radiohrn.hn/l/noticias/menor-de-cinco-%C3%B1os-muere-en-vivienda-soterrada-por-las-lluvias-en-las-lajas-comayagua
7456,10/16/15,23:00,NA,Honduras,HN,Comayagua,1470,Concepción de Guasistagua,8.52584,Deforested slope,14.5742,-87.7286,"(14.574199999999999, -87.7286)",Landslide,Landslide,Medium,Rain,,0,5,La Prensa,http://www.laprensa.hn/honduras/891623-410/deslave-soterra-a-una-familia-en-comunidad-de-comayagua
7457,9/6/15,,NA,Honduras,HN,Copán,27753,Santa Rosa de Copán,0.74414,Urban area,14.7698,-88.7731,"(14.7698, -88.773099999999999)",Landslide,Landslide,Medium,Continuous rain,,0,0,La Prensa,http://www.laprensa.hn/honduras/877427-410/honduras-fuertes-lluvias-afectan-el-occidente
7458,9/6/15,,NA,Honduras,HN,Copán,27753,Santa Rosa de Copán,0.28887,Urban area,14.7691,-88.78,"(14.7691, -88.78)",Landslide,Landslide,Medium,Continuous rain,,0,0,La Prensa,http://www.laprensa.hn/honduras/877427-410/honduras-fuertes-lluvias-afectan-el-occidente
7459,11/21/15,22:30,NA,Honduras,HN,Copán,1340,Ojos de Agua,1.39095,Below road,14.6893,-88.8098,"(14.689299999999999, -88.809799999999996)",Landslide,Landslide,Medium,Rain,,0,1,La Prensa,http://www.laprensa.hn/honduras/904048-410/beb%C3%A9-de-25-d%C3%ADas-de-nacida-muere-soterrada-en-cop%C3%A1n
7460,9/25/15,,NA,Honduras,HN,La Paz,1463,San José,4.69133,Unknown,14.2801,-87.9369,"(14.280099999999999, -87.936899999999994)",Landslide,Landslide,Medium,Rain,,0,0,Tiempo,http://www.tiempo.hn/lluvias-comienzan-a-causar-deslizamientos-en-carreteras-del-occidente-de-honduras/
7461,9/24/15,,NA,Honduras,HN,Copán,1452,Lucerna,5.89721,Above road,14.6,-88.9144,"(14.6, -88.914400000000001)",Landslide,Landslide,Small,Rain,,0,0,El Heraldo,http://www.elheraldo.hn/pais/883672-214/ampl%C3%ADan-por-72-horas-alerta-verde-en-nueve-departamentos-de-honduras
7462,9/25/15,,NA,Honduras,HN,Ocotepeque,1416,La Labor,5.79867,Above road,14.481,-89.0537,"(14.481, -89.053700000000006)",Landslide,Landslide,Small,Rain,,0,0,Tiempo,http://www.tiempo.hn/lluvias-comienzan-a-causar-deslizamientos-en-carreteras-del-occidente-de-honduras/
7463,6/13/15,Morning,NA,Honduras,HN,Francisco Morazán ,2295,Villa Nueva,2.0083,Above road,14.0468,-87.1528,"(14.046799999999999, -87.152799999999999)",Landslide,Rockfall,Medium,Rain,,0,0,La Tribuna,http://www.latribuna.hn/2015/06/13/lluvias-siguen-provocando-deslizamientos-en-el-oriente-de-tegucigalpa/
7464,9/28/15,Morning,NA,Honduras,HN,Santa Bárbara,1811,Ilama,2.87349,Above road,15.0909,-88.2072,"(15.0909, -88.2072)",Landslide,Rockfall,Small,Rain,,0,0,Canal 6,http://www.canal6.com.hn/destacado/derrumbes-incomunican-paso-entre-san-pedro-sula-y-santa-barbara.html
7465,5/13/15,,NA,Mexico,MX,Guerrero,652136,Acapulco de Juárez,7.07138,Urban area,16.8989,-99.9452,"(16.898900000000001, -99.9452)",Landslide,Landslide,Medium,Construction,,0,0,Milenio,http://www.milenio.com/estados/Deslave_de_cerro_en_Acapulco_deja_3_personas_semienterradas_0_517148565.html
7466,10/21/15,,NA,Honduras,HN,Francisco Morazán ,1817,El Guapinol,3.54399,Above road,13.7645,-87.434,"(13.7645, -87.433999999999997)",Landslide,Rockfall,Medium,Unknown,,0,0,El Dia,http://www.diarioeldia.hn/a-punto-de-quedar-incomunicados-5-municipios-de-francisco-morazan/
7467,1/22/15,,NA,Honduras,HN,Yoro,2188,La Sarrosa,6.66574,Above road,15.1754,-87.8164,"(15.1754, -87.816400000000002)",Landslide,Rockfall,Small,Continuous rain,,0,0,La Prensa,http://www.laprensa.hn/honduras/787961-410/conductores-tienen-que-maniobrar-para-no-chocar-con-las-rocas-que-cubren
7468,6/13/15,Afternoon,NA,Honduras,HN,Francisco Morazán ,1121,El Tablón ,3.12986,Urban area,14.0592,-87.155,"(14.059200000000001, -87.155000000000001)",Landslide,Landslide,Medium,Downpour,,1,0,El Heraldo,http://www.elheraldo.hn/inicio/849329-331/rescatan-a-joven-soterrado-por-deslizamiento-en-la-capital
7469,12/16/15,,NA,Mexico,MX,Tabasco,1732,Olcuatitán,8.93271,Below road,18.2341,-92.8901,"(18.234100000000002, -92.890100000000004)",Landslide,Riverbank collapse,Medium,Flooding,,0,0,Diario Presente,http://www.diariopresente.com.mx/noticia/tabasco/145872/deslave-carretera-punto-dejar-incomunicados-comunidades-nacajuca/
7470,10/8/15,,NA,Nicaragua,NI,Jinotega,6955,Wiwilí,25.81514,Unknown,13.8176,-85.688,"(13.817600000000001, -85.688000000000002)",Landslide,Landslide,Medium,Rain,,0,0,El Nuevo Diario,http://www.elnuevodiario.com.ni/nacionales/372954-evacuan-cinco-familias-deslizamiento-tierra-jinote/
7471,2/19/16,,NA,Nicaragua,NI,Jinotega,51073,Jinotega,2.4488,Below road,13.0805,-85.9925,"(13.080500000000001, -85.992500000000007)",Landslide,Landslide,Small,Rain,,0,0,Hoy,http://www.hoy.com.ni/2015/09/26/r%C3%ADo-ahoga-a-tres-ni%C3%B1as/
7472,12/1/15,,NA,Jamaica,JM,Saint Catherine,12873,Bog Walk,6.71269,Above road,18.0918,-76.9429,"(18.091799999999999, -76.942899999999995)",Landslide,Landslide,Small,Rain,,0,0,Loop,http://www.loopjamaica.com/content/landslide-waugh-hill-main-road-blocks-thoroughfare
7473,12/1/15,,NA,Jamaica,JM,Saint Ann,13671,Saint Annнўд‰ед‹ўs Bay,1.08196,Above road,18.4313,-77.1919,"(18.4313, -77.191900000000004)",Landslide,Landslide,Medium,Rain,,0,0,First Look,http://go-jamaica.com/pressrelease/item.php?id=5755
